year, GTAP9_code, GTAP_name, clum7, clum7_name, coicop_expenditure, crop_land, grazing_land, forest_land, fishing_ground, built_up_land, carbon, total, flag,,ZScore_Index,MaxMin_Index,NAPercent,,,GTAP_Region,year,ZScore_Index,MaxMin_Index,NAPercent,CLUM_category
2004,14,Laos,2,Housing,4.93E-07,0.000495979,5.13E-05,0.022482553,7.50E-05,0.00326354,0.018843209,0.045211521,INCOME_GRP,2004LaosHousing,#N/A,#N/A,#N/A,2004BulgariaGovernment,272,Bulgaria,2004,-0.154035112,0.289975412,9.090909091,Government
2004,14,Laos,3,Personal Transportation,4.03E-07,0.000920013,0.00010359,0.003002288,0.000149481,0.004727335,0.031888372,0.040791079,INCOME_GRP,2004LaosPersonal Transportation,#N/A,#N/A,#N/A,2004BulgariaHousing,275,Bulgaria,2004,0.371772225,0.730646659,0,Housing
2004,14,Laos,4,Goods,3.33E-07,0.032843565,0.022110554,0.006625652,0.002608482,0.016206015,0.026987707,0.107381977,INCOME_GRP,2004LaosGoods,#N/A,#N/A,#N/A,2004BulgariaServices,276,Bulgaria,2004,0.562127973,0.571969605,0,Services
2004,14,Laos,5,Services,8.12E-08,0.002633659,0.000674024,0.003530375,0.000277724,0.004725398,0.012242542,0.024083721,INCOME_GRP,2004LaosServices,#N/A,#N/A,#N/A,2004BulgariaPersonal Transportation,273,Bulgaria,2004,-0.052909688,0.429437185,0,Personal Transportation
2004,14,Laos,GFCF,Gross Fixed Capital Formation,9.58E-05,0.090480509,0.05868378,0.052158517,0.004053194,0.022753776,0.049247078,0.277376855,COUNTRY,2004LaosGross Fixed Capital Formation,#N/A,#N/A,#N/A,2004Burkina FasoFood,294,Burkina Faso,2004,-0.585515895,0.135410456,0,Food
2004,14,Laos,Govt,Government,2.66E-05,0.001135614,0.000190951,0.003238923,0.000175429,0.004363704,0.019478331,0.028582952,COUNTRY,2004LaosGovernment,#N/A,#N/A,#N/A,2004Burkina FasoGoods,290,Burkina Faso,2004,NA,0.000438596,0,Goods
2004,15,Malaysia,1,Food,2.71E-06,0.395162456,0.035966816,0.02070257,0.4276527,0.011262704,0.168396081,1.059143327,INCOME_GRP,2004MalaysiaFood,0.2802578,0.204957752,0,2004Burkina FasoGovernment,293,Burkina Faso,2004,-0.970780338,0.155960433,36.36363636,Government
2004,15,Malaysia,2,Housing,6.41E-06,0.028006512,0.002033538,0.039447143,0.003110139,0.009807832,0.586350007,0.668755171,INCOME_GRP,2004MalaysiaHousing,0.581391503,0.792206445,0,2004Burkina FasoHousing,289,Burkina Faso,2004,NA,NA,100,Housing
2004,15,Malaysia,3,Personal Transportation,4.27E-06,0.026364094,0.002037666,0.013110018,0.003028133,0.008174249,0.639588058,0.692302217,INCOME_GRP,2004MalaysiaPersonal Transportation,-0.058776078,0.006898774,33.33333333,2004Burkina FasoServices,291,Burkina Faso,2004,-1.432698643,0.305692031,12.5,Services
2004,15,Malaysia,4,Goods,2.61E-06,0.066956168,0.012255341,0.036129729,0.00536513,0.0090622,0.171575406,0.301343974,INCOME_GRP,2004MalaysiaGoods,NA,Inf,0,2004Burkina FasoPersonal Transportation,292,Burkina Faso,2004,-1.117687003,0.339608246,0,Personal Transportation
2004,15,Malaysia,5,Services,6.53E-06,0.019471005,0.005250728,0.012302084,0.002304987,0.006253156,0.122302837,0.167884798,INCOME_GRP,2004MalaysiaServices,-0.084443471,0.463288144,0,2004CambodiaFood,310,Cambodia,2004,-0.635844195,0.132177432,0,Food
2004,15,Malaysia,GFCF,Gross Fixed Capital Formation,0.00072251,0.085749325,0.015393638,0.054153674,0.00913635,0.019898792,0.432339654,0.616671434,COUNTRY,2004MalaysiaGross Fixed Capital Formation,#N/A,#N/A,#N/A,2004CambodiaGoods,308,Cambodia,2004,NA,0.000446429,0,Goods
2004,15,Malaysia,Govt,Government,0.000470817,0.033485574,0.002773557,0.026482324,0.004576325,0.010435184,0.234678374,0.312431338,COUNTRY,2004MalaysiaGovernment,0.410111883,0.27548572,9.090909091,2004CambodiaGovernment,311,Cambodia,2004,-0.54935944,0.16875375,0,Government
2004,16,Philippines,1,Food,2.98E-06,0.305082008,0.016684561,0.007225746,0.259441543,0.011789553,0.049022401,0.649245812,INCOME_GRP,2004PhilippinesFood,-0.25844439,0.164885615,0,2004CambodiaHousing,307,Cambodia,2004,NA,NA,100,Housing
2004,16,Philippines,2,Housing,2.70E-06,0.003803964,0.00033078,0.013022482,0.001623016,0.003484571,0.069410807,0.091675619,INCOME_GRP,2004PhilippinesHousing,NA,NA,100,2004CambodiaServices,309,Cambodia,2004,-0.733288803,0.29127354,12.5,Services
2004,16,Philippines,3,Personal Transportation,2.49E-06,0.012616141,0.001498092,0.009582093,0.006982894,0.005239206,0.113673643,0.149592069,INCOME_GRP,2004PhilippinesPersonal Transportation,0.260082474,0.455626449,0,2004CambodiaPersonal Transportation,312,Cambodia,2004,-0.541542669,0.388218059,0,Personal Transportation
2004,16,Philippines,4,Goods,1.71E-06,0.029591785,0.002186284,0.006636297,0.006972106,0.005525274,0.037390997,0.088302743,INCOME_GRP,2004PhilippinesGoods,NA,0.001152648,0,2004CameroonFood,329,Cameroon,2004,-0.571493378,0.137201326,0,Food
2004,16,Philippines,5,Services,1.79E-06,0.008176114,0.001041154,0.005166028,0.002908662,0.005393641,0.030070712,0.052756311,INCOME_GRP,2004PhilippinesServices,-0.810498014,0.347613525,0,2004CameroonGoods,326,Cameroon,2004,NA,0.000263158,0,Goods
2004,16,Philippines,GFCF,Gross Fixed Capital Formation,0.000197179,0.023145492,0.005097458,0.025213781,0.00321157,0.008044386,0.074515265,0.139227951,COUNTRY,2004PhilippinesGross Fixed Capital Formation,#N/A,#N/A,#N/A,2004CameroonGovernment,330,Cameroon,2004,-0.249643131,0.255235659,9.090909091,Government
2004,16,Philippines,Govt,Government,9.37E-05,0.006504021,0.000738011,0.003343172,0.002647355,0.003736745,0.017415084,0.034384387,COUNTRY,2004PhilippinesGovernment,0.085705371,0.263489892,0,2004CameroonHousing,325,Cameroon,2004,NA,NA,100,Housing
2004,17,Singapore,1,Food,5.76E-06,0.594938943,0.123392152,0.046824402,0.336589196,0.019692917,0.269714762,1.391152372,INCOME_GRP,2004SingaporeFood,5.905348033,0.731685914,40,2004CameroonServices,327,Cameroon,2004,-0.984522416,0.190138389,37.5,Services
2004,17,Singapore,2,Housing,0.000101377,0.032522982,0.006802697,0.045259596,0.005950682,0.01422279,0.528611118,0.633369863,INCOME_GRP,2004SingaporeHousing,1.288956254,1,0,2004CameroonPersonal Transportation,328,Cameroon,2004,-0.713841939,0.373673901,0,Personal Transportation
2004,17,Singapore,3,Personal Transportation,2.77E-05,0.051877645,0.012858117,0.082376633,0.010687872,0.024181,0.794239747,0.976221015,INCOME_GRP,2004SingaporePersonal Transportation,-0.069945751,0.006098279,33.33333333,2004CanadaFood,344,Canada,2004,-0.221478015,0.214982362,20,Food
2004,17,Singapore,4,Goods,8.41E-06,0.269715028,0.053639926,0.086009733,0.018542828,0.038773746,0.571227697,1.037908958,INCOME_GRP,2004SingaporeGoods,NA,Inf,0,2004CanadaGoods,343,Canada,2004,NA,Inf,0,Goods
2004,17,Singapore,5,Services,0.000150976,0.080274458,0.028909619,0.053141436,0.014755319,0.028188331,0.492790087,0.698059249,INCOME_GRP,2004SingaporeServices,0.682487738,0.453283365,50,2004CanadaGovernment,347,Canada,2004,0.557194922,0.308149574,27.27272727,Government
2004,17,Singapore,GFCF,Gross Fixed Capital Formation,0.007681852,0.15614958,0.031329423,0.2831792,0.02858663,0.084454068,1.655372533,2.239071434,COUNTRY,2004SingaporeGross Fixed Capital Formation,#N/A,#N/A,#N/A,2004CanadaHousing,346,Canada,2004,0.402021838,0.739530192,0,Housing
2004,17,Singapore,Govt,Government,0.003404492,0.060928879,0.011269488,0.044987873,0.01180876,0.017820008,0.449403309,0.596218316,COUNTRY,2004SingaporeGovernment,0.493285588,0.31585458,18.18181818,2004CanadaServices,348,Canada,2004,0.781697114,0.502353562,50,Services
2004,18,Thailand,1,Food,3.98E-06,0.347708167,0.002642559,0.01279625,0.175446341,0.009878408,0.143188987,0.691660711,INCOME_GRP,2004ThailandFood,-0.219624652,0.168194568,0,2004CanadaPersonal Transportation,345,Canada,2004,0.048741619,0.014604227,33.33333333,Personal Transportation
2004,18,Thailand,2,Housing,3.29E-06,0.012200098,0.00082431,0.053908301,0.004952725,0.005763205,0.186817061,0.264465701,INCOME_GRP,2004ThailandHousing,NA,NA,100,2004ChileFood,366,Chile,2004,0.210890299,0.2048807,0,Food
2004,18,Thailand,3,Personal Transportation,4.52E-06,0.015977738,0.0012298,0.009910039,0.007031764,0.007535718,0.328227645,0.369912705,INCOME_GRP,2004ThailandPersonal Transportation,0.226255344,0.452360063,0,2004ChileGoods,361,Chile,2004,NA,Inf,0,Goods
2004,18,Thailand,4,Goods,3.15E-06,0.043032519,0.004779754,0.034046112,0.013188198,0.007954566,0.105883661,0.20888481,INCOME_GRP,2004ThailandGoods,NA,0.02,0,2004ChileGovernment,365,Chile,2004,0.156572662,0.306930748,0,Government
2004,18,Thailand,5,Services,7.43E-06,0.010163232,0.002084891,0.010557803,0.002094476,0.003473406,0.0435788,0.071952607,INCOME_GRP,2004ThailandServices,-0.274183071,0.241256171,50,2004ChileHousing,362,Chile,2004,-0.697344848,0.416674493,0,Housing
2004,18,Thailand,GFCF,Gross Fixed Capital Formation,0.00056768,0.029106461,0.003051658,0.098109736,0.011811514,0.01741813,0.332104513,0.491602012,COUNTRY,2004ThailandGross Fixed Capital Formation,#N/A,#N/A,#N/A,2004ChileServices,363,Chile,2004,-0.494129387,0.240207913,25,Services
2004,18,Thailand,Govt,Government,0.00026044,0.017975586,0.000413201,0.011994737,0.006903585,0.005689006,0.068410214,0.111386329,COUNTRY,2004ThailandGovernment,0.443565816,0.33564588,0,2004ChilePersonal Transportation,364,Chile,2004,0.024625206,0.43582062,0,Personal Transportation
2004,19,Vietnam,1,Food,1.25E-06,0.384104909,0.003569162,0.023577212,0.054156079,0.022887371,0.068021626,0.556316358,INCOME_GRP,2004VietnamFood,#N/A,#N/A,#N/A,2004ChinaFood,381,China,2004,-0.012963093,0.187500796,0,Food
2004,19,Vietnam,2,Housing,2.06E-06,0.002576136,0.000299228,0.008124616,0.000296003,0.008804456,0.107484167,0.127584606,INCOME_GRP,2004VietnamHousing,#N/A,#N/A,#N/A,2004ChinaGoods,379,China,2004,NA,0.004311422,0,Goods
2004,19,Vietnam,3,Personal Transportation,1.01E-06,0.003873445,0.00041776,0.003259873,0.000567068,0.004259592,0.101565969,0.113943709,INCOME_GRP,2004VietnamPersonal Transportation,#N/A,#N/A,#N/A,2004ChinaGovernment,383,China,2004,0.359675128,0.210941563,18.18181818,Government
2004,19,Vietnam,4,Goods,8.03E-07,0.030057073,0.001015079,0.012570669,0.001201122,0.008559901,0.045597016,0.09900086,INCOME_GRP,2004VietnamGoods,#N/A,#N/A,#N/A,2004ChinaHousing,380,China,2004,-0.981201868,0.333312993,0,Housing
2004,19,Vietnam,5,Services,6.30E-07,0.003251113,0.00033079,0.005777345,0.000203679,0.004270067,0.021724818,0.035557812,INCOME_GRP,2004VietnamServices,#N/A,#N/A,#N/A,2004ChinaServices,382,China,2004,0.009230248,0.303352844,50,Services
2004,19,Vietnam,GFCF,Gross Fixed Capital Formation,0.000163235,0.009873645,0.001350007,0.034257295,0.001202762,0.021352852,0.163706212,0.231742773,COUNTRY,2004VietnamGross Fixed Capital Formation,#N/A,#N/A,#N/A,2004ChinaPersonal Transportation,384,China,2004,0.444710465,0.042982063,33.33333333,Personal Transportation
2004,19,Vietnam,Govt,Government,3.35E-05,0.005587262,0.000152663,0.003105361,0.000163367,0.004257539,0.01874722,0.032013411,COUNTRY,2004VietnamGovernment,#N/A,#N/A,#N/A,2004ColombiaFood,399,Colombia,2004,-0.108678455,0.177243917,0,Food
2004,20,Rest of Southeast Asia,1,Food,4.95E-07,0.649819773,0.007413417,0.014617127,0.047037108,0.036454232,0.024476681,0.779818337,INCOME_GRP,2004Rest of Southeast AsiaFood,#N/A,#N/A,#N/A,2004ColombiaGoods,397,Colombia,2004,NA,0.001737284,0,Goods
2004,20,Rest of Southeast Asia,2,Housing,5.53E-07,0.004196749,0.000120924,0.041565838,0.00052144,0.007967099,0.033224294,0.087596345,INCOME_GRP,2004Rest of Southeast AsiaHousing,#N/A,#N/A,#N/A,2004ColombiaGovernment,400,Colombia,2004,-0.095120029,0.257295611,0,Government
2004,20,Rest of Southeast Asia,3,Personal Transportation,3.20E-07,0.007031484,0.000328446,0.015429646,0.000485203,0.010375008,0.071616113,0.1052659,INCOME_GRP,2004Rest of Southeast AsiaPersonal Transportation,#N/A,#N/A,#N/A,2004ColombiaHousing,398,Colombia,2004,-1.516460327,0.176121361,0,Housing
2004,20,Rest of Southeast Asia,4,Goods,1.68E-07,0.035541741,0.001025709,0.009151834,0.003147244,0.009981686,0.01309042,0.071938633,INCOME_GRP,2004Rest of Southeast AsiaGoods,#N/A,#N/A,#N/A,2004ColombiaServices,401,Colombia,2004,-0.066405866,0.464598263,0,Services
2004,20,Rest of Southeast Asia,5,Services,3.17E-07,0.026374642,0.000826446,0.011908159,0.00268882,0.008445161,0.01028199,0.060525219,INCOME_GRP,2004Rest of Southeast AsiaServices,#N/A,#N/A,#N/A,2004ColombiaPersonal Transportation,402,Colombia,2004,0.33220474,0.461666018,0,Personal Transportation
2004,20,Rest of Southeast Asia,GFCF,Gross Fixed Capital Formation,2.48E-05,0.0099105,0.00036736,0.037814134,0.000674191,0.011828908,0.032853075,0.093448169,COUNTRY,2004Rest of Southeast AsiaGross Fixed Capital Formation,#N/A,#N/A,#N/A,2004Costa RicaFood,418,Costa Rica,2004,-0.103881737,0.175441056,0,Food
2004,20,Rest of Southeast Asia,Govt,Government,3.01E-05,0.031145933,0.000601681,0.01102276,0.002641433,0.013988081,0.019478574,0.078878462,COUNTRY,2004Rest of Southeast AsiaGovernment,#N/A,#N/A,#N/A,2004Costa RicaGoods,416,Costa Rica,2004,NA,Inf,0,Goods
2004,21,Bangladesh,1,Food,3.38E-07,0.24082923,0.003736304,0.005872078,0.010714094,0.017091974,0.024317885,0.302561565,INCOME_GRP,2004BangladeshFood,-0.312471934,0.160694262,0,2004Costa RicaGovernment,420,Costa Rica,2004,0.333705594,0.344320379,0,Government
2004,21,Bangladesh,2,Housing,1.37E-06,0.001067879,6.11E-05,0.044141516,8.15E-05,0.004775535,0.035951656,0.086079164,INCOME_GRP,2004BangladeshHousing,NA,NA,100,2004Costa RicaHousing,415,Costa Rica,2004,NA,NA,100,Housing
2004,21,Bangladesh,3,Personal Transportation,4.87E-07,0.000972255,8.35E-05,0.00061279,8.09E-05,0.004586701,0.019553954,0.025890131,INCOME_GRP,2004BangladeshPersonal Transportation,-0.146775362,0.000592143,33.33333333,2004Costa RicaServices,417,Costa Rica,2004,-0.146054219,0.395467692,12.5,Services
2004,21,Bangladesh,4,Goods,1.51E-07,0.014414443,0.00061888,0.001734048,0.000264278,0.005438972,0.011695767,0.034166389,INCOME_GRP,2004BangladeshGoods,NA,0.000220751,0,2004Costa RicaPersonal Transportation,419,Costa Rica,2004,0.114900083,0.443582853,0,Personal Transportation
2004,21,Bangladesh,5,Services,5.78E-07,0.001441843,0.000138442,0.000955074,8.19E-05,0.003084521,0.003932299,0.009634076,INCOME_GRP,2004BangladeshServices,-0.31745125,0.303312443,62.5,2004CroatiaFood,437,Croatia,2004,0.149214696,0.248952659,20,Food
2004,21,Bangladesh,GFCF,Gross Fixed Capital Formation,9.29E-05,0.001959829,0.000215166,0.040368918,0.000176568,0.01039125,0.025545485,0.078657215,COUNTRY,2004BangladeshGross Fixed Capital Formation,#N/A,#N/A,#N/A,2004CroatiaGoods,433,Croatia,2004,NA,0.014285714,0,Goods
2004,21,Bangladesh,Govt,Government,2.20E-05,0.000495909,3.54E-05,0.000854154,3.33E-05,0.002201355,0.00252604,0.006146197,COUNTRY,2004BangladeshGovernment,-0.410830762,0.128739254,18.18181818,2004CroatiaGovernment,436,Croatia,2004,-0.056081607,0.214875452,9.090909091,Government
2004,22,India,1,Food,0.005423624,0.25886031,0.00295021,0.005504975,0.017046702,0.008693923,0.057605627,0.350661747,COUNTRY,2004IndiaFood,-0.373354472,0.154554639,0,2004CroatiaHousing,435,Croatia,2004,-0.082283305,0.597302237,0,Housing
2004,22,India,2,Housing,0.002884627,0.001838226,6.26E-05,0.094438671,2.69E-05,0.002700691,0.071026781,0.170093952,COUNTRY,2004IndiaHousing,NA,NA,100,2004CroatiaServices,438,Croatia,2004,0.72760752,0.432849798,50,Services
2004,22,India,3,Personal Transportation,0.003023412,0.005456354,0.000167935,0.003375437,7.04E-05,0.003849378,0.048322315,0.061241859,COUNTRY,2004IndiaPersonal Transportation,-0.035206966,0.008587898,33.33333333,2004CroatiaPersonal Transportation,434,Croatia,2004,-0.14631112,0.000625414,33.33333333,Personal Transportation
2004,22,India,4,Goods,0.003227305,0.02398632,0.000636934,0.006836457,0.000127764,0.003604092,0.027268298,0.062459865,COUNTRY,2004IndiaGoods,NA,0.000266667,0,2004CyprusFood,452,Cyprus,2004,-0.147853006,0.218932962,20,Food
2004,22,India,5,Services,0.002568335,0.001546696,0.000110536,0.001306211,2.68E-05,0.002208799,0.00940417,0.014603229,COUNTRY,2004IndiaServices,0.220615974,0.319496627,37.5,2004CyprusGoods,451,Cyprus,2004,NA,Inf,0,Goods
2004,22,India,GFCF,Gross Fixed Capital Formation,0.000179806,0.010274857,0.000498574,0.028685831,0.000207817,0.011609691,0.098544762,0.149821532,COUNTRY,2004IndiaGross Fixed Capital Formation,#N/A,#N/A,#N/A,2004CyprusGovernment,455,Cyprus,2004,0.396133067,0.378370673,9.090909091,Government
2004,22,India,Govt,Government,7.24E-05,0.005128613,0.000111427,0.003458851,8.54E-05,0.003285434,0.014211102,0.026280845,COUNTRY,2004IndiaGovernment,-0.012218662,0.158863862,18.18181818,2004CyprusHousing,456,Cyprus,2004,0.48448635,0.763747896,0,Housing
2004,23,Nepal,1,Food,4.66E-07,0.362532222,0.059713164,0.000898449,0.001682421,0.023934158,0.007334614,0.456095028,INCOME_GRP,2004NepalFood,-0.337139112,0.157832527,0,2004CyprusServices,454,Cyprus,2004,0.293142824,0.534311287,0,Services
2004,23,Nepal,2,Housing,6.70E-07,0.000542637,5.10E-05,0.160847456,2.41E-05,0.005690577,0.020779021,0.187934701,INCOME_GRP,2004NepalHousing,NA,NA,100,2004CyprusPersonal Transportation,453,Cyprus,2004,0.172915215,0.448442589,0,Personal Transportation
2004,23,Nepal,3,Personal Transportation,3.73E-07,0.000509381,7.87E-05,0.001415855,3.75E-05,0.005327735,0.020828957,0.028198183,INCOME_GRP,2004NepalPersonal Transportation,-0.15281137,0.000159562,33.33333333,2004Czech RepublicFood,472,Czech Republic,2004,0.22941379,0.256562884,20,Food
2004,23,Nepal,4,Goods,2.75E-07,0.011257917,0.002823957,0.033883534,8.98E-05,0.011076088,0.00777948,0.066910787,INCOME_GRP,2004NepalGoods,NA,0.000214133,0,2004Czech RepublicGoods,469,Czech Republic,2004,NA,Inf,0,Goods
2004,23,Nepal,5,Services,3.98E-07,0.00669733,0.000474215,0.017246718,4.41E-05,0.010981546,0.004999899,0.040443836,INCOME_GRP,2004NepalServices,-0.801688805,0.334015169,25,2004Czech RepublicGovernment,470,Czech Republic,2004,-0.054425295,0.301572975,9.090909091,Government
2004,23,Nepal,GFCF,Gross Fixed Capital Formation,5.43E-05,0.001772045,0.000106032,0.03717882,3.46E-05,0.019753986,0.008476096,0.067321602,COUNTRY,2004NepalGross Fixed Capital Formation,#N/A,#N/A,#N/A,2004Czech RepublicHousing,474,Czech Republic,2004,0.84250504,0.86888877,0,Housing
2004,23,Nepal,Govt,Government,2.42E-05,0.009915993,0.0002619,0.006414838,1.94E-05,0.00685186,0.002135015,0.02559897,COUNTRY,2004NepalGovernment,-0.140685787,0.16351744,18.18181818,2004Czech RepublicServices,473,Czech Republic,2004,0.355606567,0.475980137,12.5,Services
2004,24,Pakistan,1,Food,1.89E-06,0.265295597,0.001707873,0.017916659,0.027913815,0.013566818,0.06625876,0.392659522,INCOME_GRP,2004PakistanFood,-0.357243964,0.156165326,0,2004Czech RepublicPersonal Transportation,471,Czech Republic,2004,0.146832362,0.446171616,0,Personal Transportation
2004,24,Pakistan,2,Housing,5.94E-07,0.000720716,9.69E-05,0.012462836,3.31E-05,0.002201774,0.073919352,0.089434685,INCOME_GRP,2004PakistanHousing,NA,NA,100,2004DenmarkFood,488,Denmark,2004,0.235211016,0.257673123,20,Food
2004,24,Pakistan,3,Personal Transportation,7.18E-07,0.001197119,0.000199249,0.004908476,6.54E-05,0.002091297,0.054501589,0.062963175,INCOME_GRP,2004PakistanPersonal Transportation,-0.129516245,0.00182905,33.33333333,2004DenmarkGoods,487,Denmark,2004,NA,Inf,0,Goods
2004,24,Pakistan,4,Goods,3.37E-07,0.039841143,0.00322227,0.012470691,0.000178334,0.006808491,0.030906844,0.093427772,INCOME_GRP,2004PakistanGoods,NA,0.000398406,0,2004DenmarkGovernment,490,Denmark,2004,0.685229135,0.426671506,9.090909091,Government
2004,24,Pakistan,5,Services,2.92E-07,0.02123624,0.003335787,0.011653796,6.69E-05,0.003205754,0.014077514,0.053575983,INCOME_GRP,2004PakistanServices,-1.262706562,0.401497147,25,2004DenmarkHousing,491,Denmark,2004,1.057583488,0.932051774,0,Housing
2004,24,Pakistan,GFCF,Gross Fixed Capital Formation,0.000105305,0.002589356,0.000366896,0.019375602,0.000159193,0.00549744,0.069248211,0.097236698,COUNTRY,2004PakistanGross Fixed Capital Formation,#N/A,#N/A,#N/A,2004DenmarkServices,492,Denmark,2004,1.295675267,0.785660234,25,Services
2004,24,Pakistan,Govt,Government,5.97E-05,0.001494129,0.000164428,0.005115122,4.32E-05,0.002953401,0.016785829,0.026556097,COUNTRY,2004PakistanGovernment,-0.255102336,0.149027007,9.090909091,2004DenmarkPersonal Transportation,489,Denmark,2004,0.251906195,0.454967084,0,Personal Transportation
