,country_orCode,country,year,ZScore_Index,CLUM_category,MaxMin_Index,NAPercent,,
377,Marshall Islands,Marshall Islands,2007,3.191741825,Food,0.842258849,60,,
378,Marshall Islands,Marshall Islands,2011,-0.532887183,Food,0.524831127,60,,
379,"Macedonia, FYR","Macedonia, FYR",2004,-0.152526902,Food,0.221506317,20,,
380,"Macedonia, FYR","Macedonia, FYR",2007,-0.128229218,Food,0.222156975,20,,
381,"Macedonia, FYR","Macedonia, FYR",2011,0.149402475,Food,0.247070827,20,,
382,Mali,Mali,2004,-0.497124267,Food,0.142431185,0,,
383,Mali,Mali,2007,-0.031673615,Food,0.181734656,0,,
384,Mali,Mali,2011,0.606640661,Food,0.234769607,0,,
385,Myanmar,Myanmar,2004,-0.374181682,Food,0.156060489,0,,
386,Myanmar,Myanmar,2007,0.052237994,Food,0.192701656,0,,
387,Myanmar,Myanmar,2011,0.304805439,Food,0.213940104,0,,
388,Mongolia,Mongolia,2004,-0.394726516,Food,0.151588367,0,,
389,Mongolia,Mongolia,2007,-0.381055809,Food,0.152916598,0,,
390,Mongolia,Mongolia,2011,-0.055309592,Food,0.181127426,0,,
391,"Macao SAR, China","Macao SAR, China",2004,-1.04522975,Food,0.481167252,60,,
392,"Macao SAR, China","Macao SAR, China",2007,2.397230394,Food,0.77454742,60,,
393,"Macao SAR, China","Macao SAR, China",2011,-1.508113505,Food,0.441718454,60,,
394,Northern Mariana Islands,Northern Mariana Islands,2004,NA,Food,NA,100,,
395,Northern Mariana Islands,Northern Mariana Islands,2007,NA,Food,NA,100,,
396,Northern Mariana Islands,Northern Mariana Islands,2011,NA,Food,NA,100,,
397,Mauritania,Mauritania,2004,-0.547927902,Food,0.19262964,20,,
398,Mauritania,Mauritania,2007,-0.426963817,Food,0.203053588,20,,
399,Mauritania,Mauritania,2011,-0.124679061,Food,0.229196579,20,,
400,Malta,Malta,2004,-0.016029063,Food,0.233614043,20,,
401,Malta,Malta,2007,-0.057610348,Food,0.2303171,20,,
402,Malta,Malta,2011,-0.079385607,Food,0.229117254,20,,
403,Mauritius,Mauritius,2004,0.31177378,Food,0.215690166,0,,
404,Mauritius,Mauritius,2007,0.412872168,Food,0.227313343,0,,
405,Mauritius,Mauritius,2011,-0.011439941,Food,0.185190381,0,,
406,Maldives,Maldives,2004,-0.119425089,Food,0.175724192,0,,
407,Maldives,Maldives,2007,-0.563196197,Food,0.137847135,0,,
408,Maldives,Maldives,2011,-0.734657553,Food,0.123415466,0,,
409,Malawi,Malawi,2004,-0.467831788,Food,0.145412978,0,,
410,Malawi,Malawi,2007,0.254699232,Food,0.208494977,0,,
411,Malawi,Malawi,2011,0.698309007,Food,0.245839113,0,,
412,Mexico,Mexico,2004,-0.127380895,Food,0.174963572,0,,
413,Mexico,Mexico,2007,0.027369584,Food,0.188203767,0,,
414,Mexico,Mexico,2011,0.099399948,Food,0.193928014,0,,
415,Malaysia,Malaysia,2004,0.2802578,Food,0.204957752,0,,
416,Malaysia,Malaysia,2007,0.48964333,Food,0.222779344,0,,
417,Malaysia,Malaysia,2011,0.756599588,Food,0.246479055,0,,
418,Mozambique,Mozambique,2004,-0.46933198,Food,0.14525063,0,,
419,Mozambique,Mozambique,2007,-0.383018369,Food,0.152375666,0,,
420,Mozambique,Mozambique,2011,0.577945362,Food,0.234701622,0,,
421,Namibia,Namibia,2004,-0.592559116,Food,0.134196016,0,,
422,Namibia,Namibia,2007,-0.475850181,Food,0.144224725,0,,
423,Namibia,Namibia,2011,-0.692068192,Food,0.125870537,0,,
424,New Caledonia,New Caledonia,2004,0.101264092,Food,0.243202115,20,,
425,New Caledonia,New Caledonia,2007,-0.038264708,Food,0.23125162,20,,
426,New Caledonia,New Caledonia,2011,-0.054920325,Food,0.229079254,20,,
427,Niger,Niger,2004,-0.677305608,Food,0.126674278,0,,
428,Niger,Niger,2007,-0.214090645,Food,0.166077148,0,,
429,Niger,Niger,2011,-0.010842795,Food,0.183059133,0,,
430,Nigeria,Nigeria,2004,-0.41160857,Food,0.149683472,0,,
431,Nigeria,Nigeria,2007,-0.289996678,Food,0.159591086,0,,
432,Nigeria,Nigeria,2011,-0.267642088,Food,0.161267851,0,,
433,Nicaragua,Nicaragua,2004,-0.45746019,Food,0.147138037,0,,
434,Nicaragua,Nicaragua,2007,-0.266679171,Food,0.163380852,0,,
435,Nicaragua,Nicaragua,2011,0.080962154,Food,0.193083069,0,,
436,Netherlands,Netherlands,2004,0.530905287,Food,0.285084577,20,,
437,Netherlands,Netherlands,2007,0.487411024,Food,0.280458929,20,,
438,Netherlands,Netherlands,2011,0.771043182,Food,0.305535905,20,,
439,Norway,Norway,2004,0.048301999,Food,0.239229174,20,,
440,Norway,Norway,2007,-0.018168392,Food,0.232775012,20,,
441,Norway,Norway,2011,-0.141188,Food,0.221792201,20,,
442,Nepal,Nepal,2004,-0.337139112,Food,0.157832527,0,,
443,Nepal,Nepal,2007,-0.30220287,Food,0.160557715,0,,
444,Nepal,Nepal,2011,0.104733647,Food,0.19501617,0,,
445,Nauru,Nauru,2004,-0.423190074,Food,0.534179951,60,,
446,Nauru,Nauru,2007,-0.15053252,Food,0.557416914,60,,
447,Nauru,Nauru,2011,-0.146727996,Food,0.557741151,60,,
448,New Zealand,New Zealand,2004,0.744563475,Food,0.296428599,20,,
449,New Zealand,New Zealand,2007,1.106609691,Food,0.327562031,20,,
450,New Zealand,New Zealand,2011,0.905106338,Food,0.310740651,20,,
451,Oman,Oman,2004,-0.241364278,Food,0.165512357,0,,
452,Oman,Oman,2007,-0.100720601,Food,0.177705153,0,,
453,Oman,Oman,2011,0.280116071,Food,0.209305158,0,,
454,Panama,Panama,2004,-0.383203837,Food,0.153793143,0,,
455,Panama,Panama,2007,-0.138341228,Food,0.175121678,0,,
456,Panama,Panama,2011,-0.083875883,Food,0.179458243,0,,
457,Peru,Peru,2004,-0.320826769,Food,0.160093681,0,,
458,Peru,Peru,2007,-0.014302842,Food,0.18635331,0,,
459,Peru,Peru,2011,0.412463505,Food,0.222837075,0,,
460,French Polynesia,French Polynesia,2004,-0.28166382,Food,0.269263095,40,,
461,French Polynesia,French Polynesia,2007,-0.078425799,Food,0.286776975,40,,
462,French Polynesia,French Polynesia,2011,-0.016688123,Food,0.291913137,40,,
463,Papua New Guinea,Papua New Guinea,2004,-0.154916942,Food,0.221273784,20,,
464,Papua New Guinea,Papua New Guinea,2007,0.125831404,Food,0.245569034,20,,
465,Papua New Guinea,Papua New Guinea,2011,0.378675808,Food,0.268340308,20,,
466,Philippines,Philippines,2004,-0.25844439,Food,0.164885615,0,,
467,Philippines,Philippines,2007,-0.020904183,Food,0.185375938,0,,
468,Philippines,Philippines,2011,0.093768792,Food,0.195028,0,,
469,Pakistan,Pakistan,2004,-0.357243964,Food,0.156165326,0,,
470,Pakistan,Pakistan,2007,-0.129771957,Food,0.175836727,0,,
471,Pakistan,Pakistan,2011,0.044643943,Food,0.190862973,0,,
472,Poland,Poland,2004,-0.078335351,Food,0.227497903,20,,
473,Poland,Poland,2007,-0.122192931,Food,0.223181964,20,,
474,Poland,Poland,2011,-0.044666129,Food,0.230082637,20,,
475,Puerto Rico,Puerto Rico,2004,-0.24278064,Food,0.317874347,40,,
476,Puerto Rico,Puerto Rico,2007,-0.393285705,Food,0.30518171,40,,
477,Puerto Rico,Puerto Rico,2011,-0.11857174,Food,0.328653179,40,,
478,Portugal,Portugal,2004,-0.086240687,Food,0.22575517,20,,
479,Portugal,Portugal,2007,-0.191105847,Food,0.217482905,20,,
480,Portugal,Portugal,2011,-0.011984249,Food,0.233921392,20,,
481,Palau,Palau,2004,NA,Food,NA,100,,
482,Palau,Palau,2007,NA,Food,NA,100,,
483,Palau,Palau,2011,NA,Food,NA,100,,
484,Paraguay,Paraguay,2004,-0.339505709,Food,0.157200585,0,,
485,Paraguay,Paraguay,2007,0.150423187,Food,0.199179518,0,,
486,Paraguay,Paraguay,2011,0.824463697,Food,0.257537132,0,,
487,Qatar,Qatar,2004,1.068673676,Food,0.312573485,20,,
488,Qatar,Qatar,2007,1.880357638,Food,0.378001296,20,,
489,Qatar,Qatar,2011,4.626213786,Food,0.590666129,20,,
490,Romania,Romania,2004,0.148805299,Food,0.247788048,20,,
491,Romania,Romania,2007,-0.77520288,Food,0.165705017,20,,
492,Romania,Romania,2011,0.006263363,Food,0.235596152,20,,
493,Serbia,Serbia,2004,NA,Food,NA,100,,
494,Serbia,Serbia,2007,-0.173431461,Food,0.218750236,20,,
495,Serbia,Serbia,2011,0.167427186,Food,0.250065805,20,,
496,Russian Federation,Russian Federation,2004,-0.411241997,Food,0.197159836,20,,
497,Russian Federation,Russian Federation,2007,-0.129772279,Food,0.221298941,20,,
498,Russian Federation,Russian Federation,2011,0.167747641,Food,0.247030543,20,,
499,Rwanda,Rwanda,2004,-0.569146197,Food,0.136971284,0,,
500,Rwanda,Rwanda,2007,-0.362461434,Food,0.154636987,0,,
501,Rwanda,Rwanda,2011,0.476562799,Food,0.227240234,0,,
502,Saudi Arabia,Saudi Arabia,2004,0.406276065,Food,0.21801986,0,,
503,Saudi Arabia,Saudi Arabia,2007,0.36693849,Food,0.216866807,0,,
504,Saudi Arabia,Saudi Arabia,2011,0.421401703,Food,0.221819833,0,,
505,Solomon Islands,Solomon Islands,2004,-0.375462276,Food,0.211052896,20,,
506,Solomon Islands,Solomon Islands,2007,0.05923337,Food,0.247738898,20,,
507,Solomon Islands,Solomon Islands,2011,-0.035132118,Food,0.238502592,20,,
508,Seychelles,Seychelles,2004,-0.092345832,Food,0.286909807,40,,
509,Seychelles,Seychelles,2007,-0.256226087,Food,0.272849989,40,,
510,Seychelles,Seychelles,2011,0.044006009,Food,0.297006051,40,,
511,Sudan,Sudan,2004,-0.529085151,Food,0.139853389,0,,
512,Sudan,Sudan,2007,-0.453505045,Food,0.146371519,0,,
513,Sudan,Sudan,2011,-0.382987187,Food,0.152201438,0,,
514,Sweden,Sweden,2004,0.110945785,Food,0.245650403,20,,
515,Sweden,Sweden,2007,0.005330776,Food,0.237042059,20,,
516,Sweden,Sweden,2011,-0.06534373,Food,0.230412849,20,,
517,Singapore,Singapore,2004,5.905348033,Food,0.731685914,40,,
518,Singapore,Singapore,2007,6.384889812,Food,0.759227236,40,,
519,Singapore,Singapore,2011,1.57789577,Food,0.407836958,40,,
520,Slovenia,Slovenia,2004,0.366483919,Food,0.267895758,20,,
521,Slovenia,Slovenia,2007,0.053002941,Food,0.240603874,20,,
522,Slovenia,Slovenia,2011,0.185456278,Food,0.253575106,20,,
523,Slovak Republic,Slovak Republic,2004,0.077948568,Food,0.242529184,20,,
524,Slovak Republic,Slovak Republic,2007,-0.331297649,Food,0.206101126,20,,
525,Slovak Republic,Slovak Republic,2011,-0.204814471,Food,0.218910702,20,,
526,Sierra Leone,Sierra Leone,2004,-0.707194491,Food,0.180597755,20,,
527,Sierra Leone,Sierra Leone,2007,-0.498789249,Food,0.198735178,20,,
528,Sierra Leone,Sierra Leone,2011,0.79083399,Food,0.30917651,20,,
529,Senegal,Senegal,2004,-0.538109048,Food,0.139408357,0,,
530,Senegal,Senegal,2007,-0.68814937,Food,0.126268821,0,,
531,Senegal,Senegal,2011,-0.247261126,Food,0.163772866,0,,
532,Somalia,Somalia,2004,-0.680950049,Food,0.277872112,40,,
533,Somalia,Somalia,2007,-0.694077142,Food,0.276805824,40,,
534,Somalia,Somalia,2011,-0.416603141,Food,0.300137685,40,,
535,Suriname,Suriname,2004,-0.215082135,Food,0.168992835,0,,
536,Suriname,Suriname,2007,0.158805112,Food,0.201444384,0,,
537,Suriname,Suriname,2011,0.623567217,Food,0.240498548,0,,
538,South Sudan,South Sudan,2004,NA,Food,NA,100,,
539,South Sudan,South Sudan,2007,NA,Food,NA,100,,
540,South Sudan,South Sudan,2011,NA,Food,NA,100,,
541,Sao Tome and Principe,Sao Tome and Principe,2004,-0.369350383,Food,0.210131699,20,,
542,Sao Tome and Principe,Sao Tome and Principe,2007,-0.180608324,Food,0.225855664,20,,
543,Sao Tome and Principe,Sao Tome and Principe,2011,-0.145289558,Food,0.227768671,20,,
544,El Salvador,El Salvador,2004,-0.265198438,Food,0.163214136,0,,
545,El Salvador,El Salvador,2007,-0.122021206,Food,0.175647879,0,,
546,El Salvador,El Salvador,2011,-0.174771318,Food,0.171076833,0,,
547,Sint Maarten (Dutch part),Sint Maarten (Dutch part),2004,NA,Food,NA,100,,
548,Sint Maarten (Dutch part),Sint Maarten (Dutch part),2007,NA,Food,NA,100,,
549,Sint Maarten (Dutch part),Sint Maarten (Dutch part),2011,NA,Food,NA,100,,
550,Syrian Arab Republic,Syrian Arab Republic,2004,-0.468483531,Food,0.191769262,20,,
551,Syrian Arab Republic,Syrian Arab Republic,2007,-0.490439964,Food,0.189823921,20,,
552,Syrian Arab Republic,Syrian Arab Republic,2011,-0.296706084,Food,0.20651605,20,,
553,Swaziland,Swaziland,2004,-0.532040725,Food,0.195277199,20,,
554,Swaziland,Swaziland,2007,-0.570741824,Food,0.191086702,20,,
555,Swaziland,Swaziland,2011,-0.27215864,Food,0.217868191,20,,
556,Turks and Caicos Islands,Turks and Caicos Islands,2004,NA,Food,NA,100,,
557,Turks and Caicos Islands,Turks and Caicos Islands,2007,NA,Food,NA,100,,
558,Turks and Caicos Islands,Turks and Caicos Islands,2011,NA,Food,NA,100,,
559,Chad,Chad,2004,-0.837906211,Food,0.168967905,20,,
560,Chad,Chad,2007,-0.351933087,Food,0.21056912,20,,
561,Chad,Chad,2011,-0.286801485,Food,0.215903364,20,,
562,Togo,Togo,2004,-0.526861428,Food,0.140551158,0,,
563,Togo,Togo,2007,-0.291489232,Food,0.160573979,0,,
564,Togo,Togo,2011,0.224980958,Food,0.204604493,0,,
565,Thailand,Thailand,2004,-0.219624652,Food,0.168194568,0,,
566,Thailand,Thailand,2007,0.001616866,Food,0.18695733,0,,
567,Thailand,Thailand,2011,0.192800691,Food,0.203115828,0,,
568,Tajikistan,Tajikistan,2004,-0.320805939,Food,0.159307581,0,,
569,Tajikistan,Tajikistan,2007,-0.302123678,Food,0.161105825,0,,
570,Tajikistan,Tajikistan,2011,0.068410182,Food,0.192765614,0,,
571,Timor-Leste,Timor-Leste,2004,-0.471840752,Food,0.201345909,20,,
572,Timor-Leste,Timor-Leste,2007,-0.483470779,Food,0.199943722,20,,
573,Timor-Leste,Timor-Leste,2011,-0.08124085,Food,0.236055536,20,,
574,Turkmenistan,Turkmenistan,2004,-0.195743096,Food,0.225185178,20,,
575,Turkmenistan,Turkmenistan,2007,0.072303593,Food,0.244940653,20,,
576,Turkmenistan,Turkmenistan,2011,-0.015454328,Food,0.237379096,20,,
577,Tunisia,Tunisia,2004,0.398274121,Food,0.20966087,0,,
578,Tunisia,Tunisia,2007,0.5997415,Food,0.227185022,0,,
579,Tunisia,Tunisia,2011,0.780162674,Food,0.240886709,0,,
580,Tonga,Tonga,2004,-0.328855934,Food,0.266325977,40,,
581,Tonga,Tonga,2007,1.002411823,Food,0.380216781,40,,
582,Tonga,Tonga,2011,0.939505177,Food,0.374370258,40,,
583,Turkey,Turkey,2004,0.417131375,Food,0.213668721,0,,
584,Turkey,Turkey,2007,1.347586622,Food,0.283910468,0,,
585,Turkey,Turkey,2011,3.368575182,Food,0.438798762,0,,
586,Trinidad and Tobago,Trinidad and Tobago,2004,-0.323599478,Food,0.157719276,0,,
587,Trinidad and Tobago,Trinidad and Tobago,2007,-0.252220022,Food,0.163979209,0,,
588,Trinidad and Tobago,Trinidad and Tobago,2011,-0.410808883,Food,0.150192117,0,,
589,Tuvalu,Tuvalu,2004,-0.454260354,Food,0.531532018,60,,
590,Tuvalu,Tuvalu,2007,-0.041469498,Food,0.5667117,60,,
591,Tuvalu,Tuvalu,2011,0.027011934,Food,0.57254796,60,,
592,Tanzania,Tanzania,2004,-0.505234771,Food,0.142796176,0,,
593,Tanzania,Tanzania,2007,-0.296794453,Food,0.160606306,0,,
594,Tanzania,Tanzania,2011,0.190240273,Food,0.202061269,0,,
595,Ukraine,Ukraine,2004,-0.257367852,Food,0.211628713,20,,
596,Ukraine,Ukraine,2007,-0.435856928,Food,0.195476455,20,,
597,Ukraine,Ukraine,2011,0.465435486,Food,0.274442199,20,,
598,Uganda,Uganda,2004,-0.413803665,Food,0.15053954,0,,
599,Uganda,Uganda,2007,-0.337825391,Food,0.157001703,0,,
600,Uganda,Uganda,2011,-0.25935678,Food,0.16431667,0,,
601,United States,United States,2004,0.320780476,Food,0.266224223,20,,
602,United States,United States,2007,0.393747637,Food,0.272233404,20,,
603,United States,United States,2011,0.492578633,Food,0.280766954,20,,
604,Uruguay,Uruguay,2004,-0.04786192,Food,0.182361734,0,,
605,Uruguay,Uruguay,2007,0.100654805,Food,0.194634669,0,,
606,Uruguay,Uruguay,2011,0.465290637,Food,0.225440174,0,,
607,Uzbekistan,Uzbekistan,2004,-0.305329483,Food,0.218034029,20,,
608,Uzbekistan,Uzbekistan,2007,0.091944131,Food,0.195932837,0,,
609,Uzbekistan,Uzbekistan,2011,0.543339658,Food,0.233939351,0,,
610,St. Vincent and the Grenadines,St. Vincent and the Grenadines,2004,1.134299664,Food,0.355854448,20,,
611,St. Vincent and the Grenadines,St. Vincent and the Grenadines,2007,1.050607281,Food,0.34508658,20,,
612,St. Vincent and the Grenadines,St. Vincent and the Grenadines,2011,3.096971987,Food,0.540868344,20,,
613,"Venezuela, RB","Venezuela, RB",2004,-0.313866333,Food,0.160427839,0,,
614,"Venezuela, RB","Venezuela, RB",2007,0.126657243,Food,0.197731839,0,,
615,"Venezuela, RB","Venezuela, RB",2011,0.580666903,Food,0.232286926,0,,
616,British Virgin Islands,British Virgin Islands,2004,-0.370560825,Food,0.538665226,60,,
617,British Virgin Islands,British Virgin Islands,2007,0.151927139,Food,0.583193731,60,,
618,British Virgin Islands,British Virgin Islands,2011,-0.187943673,Food,0.554228587,60,,
619,Virgin Islands (U.S.),Virgin Islands (U.S.),2004,-0.484696546,Food,0.528938125,60,,
620,Virgin Islands (U.S.),Virgin Islands (U.S.),2007,-0.111219105,Food,0.56076736,60,,
621,Virgin Islands (U.S.),Virgin Islands (U.S.),2011,0.720069392,Food,0.631613078,60,,
622,Vietnam,Vietnam,2004,-0.073132161,Food,0.181978285,0,,
623,Vietnam,Vietnam,2007,0.108719713,Food,0.197705842,0,,
624,Vietnam,Vietnam,2011,0.41614369,Food,0.224437054,0,,
625,Vanuatu,Vanuatu,2004,-0.488475097,Food,0.196996377,20,,
626,Vanuatu,Vanuatu,2007,-0.351072184,Food,0.208439159,20,,
627,Vanuatu,Vanuatu,2011,0.14232852,Food,0.25010457,20,,
628,Samoa,Samoa,2004,-0.058820686,Food,0.204489942,20,,
629,Samoa,Samoa,2007,-0.039741746,Food,0.205807666,20,,
630,Samoa,Samoa,2011,0.145016262,Food,0.22138641,20,,
631,"Yemen, Rep.","Yemen, Rep.",2004,-0.536617092,Food,0.139309772,0,,
632,"Yemen, Rep.","Yemen, Rep.",2007,-0.191964167,Food,0.168981274,0,,
633,"Yemen, Rep.","Yemen, Rep.",2011,0.090289875,Food,0.193028038,0,,
634,South Africa,South Africa,2004,-0.079999697,Food,0.177995551,0,,
635,South Africa,South Africa,2007,-0.013486171,Food,0.183573219,0,,
636,South Africa,South Africa,2011,0.358361093,Food,0.216334314,0,,
637,Zambia,Zambia,2004,-0.443770301,Food,0.148516506,0,,
638,Zambia,Zambia,2007,-0.269361579,Food,0.163856475,0,,
639,Zambia,Zambia,2011,0.9708551,Food,0.270034875,0,,
640,Zimbabwe,Zimbabwe,2004,-0.328381108,Food,0.157698468,0,,
641,Zimbabwe,Zimbabwe,2007,-0.467663822,Food,0.145379255,0,,
642,Zimbabwe,Zimbabwe,2011,-0.582327459,Food,0.135331783,0,,
643,World,World,2004,0.075285968,Government,0.309801626,9.090909091,,
644,World,World,2007,0.143922569,Government,0.32003342,9.090909091,,
645,World,World,2011,0.143972918,Government,0.321614873,9.090909091,,
646,Andorra,Andorra,2004,0.366637271,Government,0.626998224,72.72727273,,
647,Andorra,Andorra,2007,1.03694048,Government,0.753996448,72.72727273,,
648,Andorra,Andorra,2011,2.040051575,Government,0.944049734,72.72727273,,
649,United Arab Emirates,United Arab Emirates,2004,-0.286272134,Government,0.383401332,63.63636364,,
650,United Arab Emirates,United Arab Emirates,2007,0.554969012,Government,0.540963774,63.63636364,,
651,United Arab Emirates,United Arab Emirates,2011,0.389736212,Government,0.406409584,54.54545455,,
652,Afghanistan,Afghanistan,2004,-2.466962885,Government,0.210321756,63.63636364,,
653,Afghanistan,Afghanistan,2007,-0.910278504,Government,0.222280221,36.36363636,,
654,Afghanistan,Afghanistan,2011,-0.60310101,Government,0.19705852,0,,
655,Antigua and Barbuda,Antigua and Barbuda,2004,0.559700819,Government,0.382146708,36.36363636,,
656,Antigua and Barbuda,Antigua and Barbuda,2007,0.222998851,Government,0.366662305,27.27272727,,
657,Antigua and Barbuda,Antigua and Barbuda,2011,0.125299822,Government,0.338152171,27.27272727,,
658,Albania,Albania,2004,-0.203176612,Government,0.240947798,0,,
659,Albania,Albania,2007,-0.134585061,Government,0.254029735,0,,
660,Albania,Albania,2011,0.0026199,Government,0.261861664,9.090909091,,
661,Armenia,Armenia,2004,-0.227025477,Government,0.140888114,18.18181818,,
662,Armenia,Armenia,2007,-0.084509308,Government,0.257543373,0,,
663,Armenia,Armenia,2011,-0.20065095,Government,0.186648678,9.090909091,,
664,Angola,Angola,2004,-0.45543808,Government,0.074945388,18.18181818,,
665,Angola,Angola,2007,-0.297057021,Government,0.101339962,27.27272727,,
666,Angola,Angola,2011,-0.403120833,Government,0.197063482,9.090909091,,
667,Argentina,Argentina,2004,0.185309581,Government,0.311005192,0,,
668,Argentina,Argentina,2007,0.291964885,Government,0.326451261,0,,
669,Argentina,Argentina,2011,0.200537622,Government,0.317001951,0,,
670,American Samoa,American Samoa,2004,-0.323109598,Government,0.625132196,81.81818182,,
671,American Samoa,American Samoa,2007,-0.32661601,Government,0.624081098,81.81818182,,
672,American Samoa,American Samoa,2011,-0.331291226,Government,0.622679634,81.81818182,,
673,Austria,Austria,2004,0.327691092,Government,0.455446297,27.27272727,,
674,Austria,Austria,2007,0.313243578,Government,0.367725859,9.090909091,,
675,Austria,Austria,2011,0.287402474,Government,0.361267386,9.090909091,,
676,Australia,Australia,2004,0.385557341,Government,0.281684253,27.27272727,,
677,Australia,Australia,2007,0.379305186,Government,0.314210521,18.18181818,,
678,Australia,Australia,2011,0.369664528,Government,0.311488295,18.18181818,,
679,Aruba,Aruba,2004,0.150559935,Government,0.423896156,36.36363636,,
680,Aruba,Aruba,2007,0.33332609,Government,0.398488503,27.27272727,,
681,Aruba,Aruba,2011,0.381356298,Government,0.40587543,27.27272727,,
682,Azerbaijan,Azerbaijan,2004,-0.181373363,Government,0.170732186,9.090909091,,
683,Azerbaijan,Azerbaijan,2007,-0.127831467,Government,0.171173782,9.090909091,,
684,Azerbaijan,Azerbaijan,2011,-0.111179549,Government,0.179679372,9.090909091,,
685,Bosnia and Herzegovina,Bosnia and Herzegovina,2004,-0.122346903,Government,0.231757311,36.36363636,,
686,Bosnia and Herzegovina,Bosnia and Herzegovina,2007,-0.056246155,Government,0.181210048,18.18181818,,
687,Bosnia and Herzegovina,Bosnia and Herzegovina,2011,0.013935378,Government,0.198913452,18.18181818,,
688,Barbados,Barbados,2004,0.120579649,Government,0.305783864,0,,
689,Barbados,Barbados,2007,0.160202449,Government,0.311767584,0,,
690,Barbados,Barbados,2011,-0.153929632,Government,0.290262409,27.27272727,,
691,Bangladesh,Bangladesh,2004,-0.410830762,Government,0.128739254,18.18181818,,
692,Bangladesh,Bangladesh,2007,0.123738998,Government,0.269857956,18.18181818,,
693,Bangladesh,Bangladesh,2011,-0.078798813,Government,0.26554572,9.090909091,,
694,Belgium,Belgium,2004,0.368024086,Government,0.36917604,9.090909091,,
695,Belgium,Belgium,2007,0.444365627,Government,0.378338537,9.090909091,,
696,Belgium,Belgium,2011,0.353455115,Government,0.36947803,9.090909091,,
697,Burkina Faso,Burkina Faso,2004,-0.970780338,Government,0.155960433,36.36363636,,
